league,season,team,player,nation,age,born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK
Bundesliga,2021-22,Arminia,Alessandro Schöpf,AUT,27,1994,31,27,2397,26.6,1,0,1,1,0,0,3,1,0.04,0.0,0.04,0.04,0.04
Bundesliga,2021-22,Arminia,Bryan Lasme,FRA,22,1998,23,7,877,9.7,2,0,2,2,0,0,2,0,0.21,0.0,0.21,0.21,0.21
Bundesliga,2021-22,Arminia,Edimilson Fernandes,SUI,25,1996,7,2,283,3.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Bundesliga,2021-22,Arminia,Fabian Kunze,GER,23,1998,22,13,1260,14.0,0,0,0,0,0,0,9,0,0.0,0.0,0.0,0.0,0.0
Bundesliga,2021-22,Arminia,Florian Krüger,GER,22,1999,27,12,1129,12.5,1,2,3,1,0,0,0,0,0.08,0.16,0.24,0.08,0.24
Bundesliga,2021-22,Arminia,Gonzalo Castro,GER,34,1987,12,4,436,4.8,1,1,2,1,0,0,0,0,0.21,0.21,0.41,0.21,0.41
Bundesliga,2021-22,Arminia,Jacob Barrett Laursen,DEN,26,1994,24,20,1632,18.1,2,0,2,2,0,0,1,0,0.11,0.0,0.11,0.11,0.11
Bundesliga,2021-22,Arminia,Manuel Prietl,AUT,29,1991,26,23,2123,23.6,0,1,1,0,0,0,3,0,0.0,0.04,0.04,0.0,0.04
Bundesliga,2021-22,Arminia,Masaya Okugawa,JPN,25,1996,33,30,2531,28.1,8,1,9,8,0,0,0,0,0.28,0.04,0.32,0.28,0.32
Bundesliga,2021-22,Arminia,Patrick Wimmer,AUT,20,2001,31,27,2052,22.8,3,6,9,3,0,0,7,0,0.13,0.26,0.39,0.13,0.39
Bundesliga,2021-22,Arminia,Robin Hack,GER,22,1998,30,13,1364,15.2,0,3,3,0,0,0,2,0,0.0,0.2,0.2,0.0,0.2
Bundesliga,2021-22,Arminia,Sebastian Vasiliadis,GRE,23,1997,19,16,1193,13.3,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0
Bundesliga,2021-22,Augsburg,Alfreð Finnbogason,ISL,32,1989,10,3,292,3.2,2,1,3,2,0,0,0,0,0.62,0.31,0.92,0.62,0.92
Bundesliga,2021-22,Augsburg,André Hahn,GER,30,1990,32,25,2101,23.3,5,2,7,5,0,0,5,0,0.21,0.09,0.3,0.21,0.3
Bundesliga,2021-22,Augsburg,Arne Maier,GER,22,1999,29,21,1864,20.7,1,6,7,1,0,0,0,0,0.05,0.29,0.34,0.05,0.34
Bundesliga,2021-22,Augsburg,Carlos Gruezo,ECU,26,1995,17,9,970,10.8,0,0,0,0,0,0,7,0,0.0,0.0,0.0,0.0,0.0
Bundesliga,2021-22,Augsburg,Daniel Caligiuri,ITA,33,1988,28,24,2004,22.3,4,2,6,1,3,3,4,0,0.18,0.09,0.27,0.04,0.13
Bundesliga,2021-22,Augsburg,Fredrik Jensen,FIN,23,1997,12,2,418,4.6,0,1,1,0,0,0,0,0,0.0,0.22,0.22,0.0,0.22
Bundesliga,2021-22,Augsburg,Iago,BRA,24,1997,28,26,2174,24.2,2,5,7,2,0,0,3,0,0.08,0.21,0.29,0.08,0.29
Bundesliga,2021-22,Augsburg,Jan Morávek,CZE,31,1989,17,5,471,5.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
Bundesliga,2021-22,Augsburg,Lasse Günther,GER,18,2003,5,1,161,1.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
Bundesliga,2021-22,Augsburg,Mads Pedersen,DEN,24,1996,29,15,1391,15.5,2,1,3,2,0,0,5,0,0.13,0.06,0.19,0.13,0.19
Bundesliga,2021-22,Augsburg,Michael Gregoritsch,AUT,27,1994,25,15,1392,15.5,9,0,9,8,1,1,3,0,0.58,0.0,0.58,0.52,0.52
Bundesliga,2021-22,Augsburg,Niklas Dorsch,GER,23,1998,30,27,2324,25.8,1,0,1,1,0,0,8,0,0.04,0.0,0.04,0.04,0.04
Bundesliga,2021-22,Augsburg,Noah Joel Sarenren Bazee,NGA,24,1996,14,1,241,2.7,1,0,1,1,0,0,1,0,0.37,0.0,0.37,0.37,0.37
Bundesliga,2021-22,Augsburg,Raphael Framberger,GER,25,1995,23,9,848,9.4,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0
Bundesliga,2021-22,Augsburg,Ricardo Pepi,USA,18,2003,11,4,477,5.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Bundesliga,2021-22,Augsburg,Ruben Vargas,SUI,22,1998,29,26,1984,22.0,1,3,4,1,0,0,4,0,0.05,0.14,0.18,0.05,0.18
Bundesliga,2021-22,Augsburg,Tobias Strobl,GER,31,1990,5,4,323,3.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
Bundesliga,2021-22,Bayern Munich,Alphonso Davies,CAN,20,2000,22,20,1740,19.3,0,3,3,0,0,0,3,0,0.0,0.16,0.16,0.0,0.16
Bundesliga,2021-22,Bayern Munich,Benjamin Pavard,FRA,25,1996,25,24,2076,23.1,0,1,1,0,0,0,2,1,0.0,0.04,0.04,0.0,0.04
Bundesliga,2021-22,Bayern Munich,Bouna Sarr,SEN,29,1992,5,0,64,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Bundesliga,2021-22,Bayern Munich,Corentin Tolisso,FRA,26,1994,15,8,703,7.8,2,1,3,2,0,0,0,0,0.26,0.13,0.38,0.26,0.38
Bundesliga,2021-22,Bayern Munich,Eric Maxim Choupo-Moting,CMR,32,1989,20,1,377,4.2,4,2,6,4,0,0,0,0,0.95,0.48,1.43,0.95,1.43
Bundesliga,2021-22,Bayern Munich,Gabriel Vidovic,CRO,17,2003,3,0,36,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Bundesliga,2021-22,Bayern Munich,Jamal Musiala,GER,18,2003,30,12,1465,16.3,5,5,10,5,0,0,2,0,0.31,0.31,0.61,0.31,0.61
Bundesliga,2021-22,Bayern Munich,Joshua Kimmich,GER,26,1995,28,28,2474,27.5,3,9,12,3,0,0,4,0,0.11,0.33,0.44,0.11,0.44
Bundesliga,2021-22,Bayern Munich,Josip Stanišić,CRO,21,2000,13,6,644,7.2,1,0,1,1,0,0,1,0,0.14,0.0,0.14,0.14,0.14
Bundesliga,2021-22,Bayern Munich,Kingsley Coman,FRA,25,1996,21,16,1359,15.1,6,2,8,6,0,0,1,1,0.4,0.13,0.53,0.4,0.53
Bundesliga,2021-22,Bayern Munich,Leon Goretzka,GER,26,1995,19,19,1396,15.5,3,3,6,3,0,0,0,0,0.19,0.19,0.39,0.19,0.39
Bundesliga,2021-22,Bayern Munich,Leroy Sané,GER,25,1996,32,22,1976,22.0,7,7,14,7,0,0,3,0,0.32,0.32,0.64,0.32,0.64
Bundesliga,2021-22,Bayern Munich,Malik Tillman,USA,19,2002,4,1,104,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Bundesliga,2021-22,Bayern Munich,Marc Roca,ESP,24,1996,9,4,379,4.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Bundesliga,2021-22,Bayern Munich,Marcel Sabitzer,AUT,27,1994,25,8,905,10.1,1,1,2,1,0,0,0,0,0.1,0.1,0.2,0.1,0.2
Bundesliga,2021-22,Bayern Munich,Mickaël Cuisance,FRA,21,1999,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Bundesliga,2021-22,Bayern Munich,Niklas Süle,GER,25,1995,28,19,1837,20.4,1,2,3,1,0,0,2,0,0.05,0.1,0.15,0.05,0.15
Bundesliga,2021-22,Bayern Munich,Omar Richards,ENG,23,1998,12,5,438,4.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
Bundesliga,2021-22,Bayern Munich,Paul Wanner,AUT,15,2005,4,0,39,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Bundesliga,2021-22,Bayern Munich,Serge Gnabry,GER,26,1995,34,25,2185,24.3,14,5,19,14,0,0,0,0,0.58,0.21,0.78,0.58,0.78
Bundesliga,2021-22,Bayern Munich,Thomas Müller,GER,31,1989,32,32,2558,28.4,8,18,26,8,0,0,0,0,0.28,0.63,0.91,0.28,0.91
Bundesliga,2021-22,Bochum,Anthony Losilla,FRA,35,1986,33,33,2935,32.6,2,0,2,2,0,0,5,0,0.06,0.0,0.06,0.06,0.06
Bundesliga,2021-22,Bochum,Christopher Antwi-Adjei,GHA,27,1994,25,12,1130,12.6,1,1,2,1,0,0,2,0,0.08,0.08,0.16,0.08,0.16
Bundesliga,2021-22,Bochum,Eduard Löwen,GER,24,1997,26,15,1416,15.7,2,2,4,1,1,1,0,0,0.13,0.13,0.25,0.06,0.19
Bundesliga,2021-22,Bochum,Elvis Rexhbeçaj,KVX,23,1997,32,30,2542,28.2,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0
Bundesliga,2021-22,Bochum,Gerrit Holtmann,PHI,26,1995,29,23,1840,20.4,5,4,9,5,0,0,0,0,0.24,0.2,0.44,0.24,0.44
Bundesliga,2021-22,Bochum,Herbert Bockhorn,UGA,26,1995,18,7,850,9.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
Bundesliga,2021-22,Bochum,Kostas Stafylidis,GRE,27,1993,24,15,1388,15.4,0,1,1,0,0,0,3,1,0.0,0.06,0.06,0.0,0.06
Bundesliga,2021-22,Bochum,Miloš Pantović,SRB,25,1996,28,18,1533,17.0,4,3,7,3,1,1,2,0,0.23,0.18,0.41,0.18,0.35
Bundesliga,2021-22,Bochum,Patrick Osterhage,GER,21,2000,13,6,599,6.7,0,1,1,0,0,0,2,0,0.0,0.15,0.15,0.0,0.15
Bundesliga,2021-22,Bochum,Robert Tesche,GER,34,1987,11,5,349,3.9,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0
Bundesliga,2021-22,Bochum,Simon Zoller,GER,30,1991,10,6,596,6.6,3,2,5,3,0,0,3,0,0.45,0.3,0.76,0.45,0.76
Bundesliga,2021-22,Bochum,Takuma Asano,JPN,26,1994,27,20,1608,17.9,3,4,7,3,0,0,1,0,0.17,0.22,0.39,0.17,0.39
Bundesliga,2021-22,Bochum,Tarsis Bonga,GER,24,1997,3,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Bundesliga,2021-22,Dortmund,Ansgar Knauff,GER,19,2002,5,0,114,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Bundesliga,2021-22,Dortmund,Antonios Papadopoulos,GER,21,1999,2,0,17,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
Bundesliga,2021-22,Dortmund,Axel Witsel,BEL,32,1989,29,22,1941,21.6,2,0,2,2,0,0,4,0,0.09,0.0,0.09,0.09,0.09
Bundesliga,2021-22,Dortmund,Emre Can,GER,27,1994,24,19,1690,18.8,5,1,6,1,4,4,5,0,0.27,0.05,0.32,0.05,0.11
Bundesliga,2021-22,Dortmund,Gio Reyna,USA,18,2002,10,6,439,4.9,2,1,3,2,0,0,0,0,0.41,0.21,0.62,0.41,0.62
Bundesliga,2021-22,Dortmund,Immanuel Pherai,SUR,20,2001,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Bundesliga,2021-22,Dortmund,Jamie Gittens,ENG,16,2004,4,1,134,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Bundesliga,2021-22,Dortmund,Jude Bellingham,ENG,18,2003,32,32,2790,31.0,3,8,11,3,0,0,9,0,0.1,0.26,0.35,0.1,0.35
Bundesliga,2021-22,Dortmund,Julian Brandt,GER,25,1996,31,22,2078,23.1,9,8,17,9,0,0,3,0,0.39,0.35,0.74,0.39,0.74
Bundesliga,2021-22,Dortmund,Lennard Maloney,USA,21,1999,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Bundesliga,2021-22,Dortmund,Mahmoud Dahoud,GER,25,1996,22,20,1658,18.4,2,3,5,2,0,0,7,1,0.11,0.16,0.27,0.11,0.27
Bundesliga,2021-22,Dortmund,Marco Reus,GER,32,1989,29,29,2503,27.8,9,13,22,9,0,0,2,0,0.32,0.47,0.79,0.32,0.79
Bundesliga,2021-22,Dortmund,Marius Wolf,GER,26,1995,27,15,1321,14.7,3,1,4,3,0,0,4,0,0.2,0.07,0.27,0.2,0.27
Bundesliga,2021-22,Dortmund,Raphaël Guerreiro,POR,27,1993,23,21,1795,19.9,4,2,6,3,1,1,1,0,0.2,0.1,0.3,0.15,0.25
Bundesliga,2021-22,Dortmund,Reinier,BRA,19,2002,13,1,162,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Bundesliga,2021-22,Dortmund,Thomas Delaney,DEN,29,1991,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Bundesliga,2021-22,Dortmund,Thomas Meunier,BEL,29,1991,17,17,1402,15.6,2,4,6,2,0,0,4,0,0.13,0.26,0.39,0.13,0.39
Bundesliga,2021-22,Dortmund,Thorgan Hazard,BEL,28,1993,23,14,1337,14.9,4,1,5,4,0,0,2,0,0.27,0.07,0.34,0.27,0.34
Bundesliga,2021-22,Dortmund,Tom Rothe,GER,16,2004,2,1,94,1.0,1,0,1,1,0,0,1,0,0.96,0.0,0.96,0.96,0.96
Bundesliga,2021-22,Eintracht Frankfurt,Ajdin Hrustic,AUS,25,1996,23,9,964,10.7,2,0,2,2,0,0,2,0,0.19,0.0,0.19,0.19,0.19
Bundesliga,2021-22,Eintracht Frankfurt,Almamy Touré,MLI,25,1996,10,5,506,5.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0
Bundesliga,2021-22,Eintracht Frankfurt,Ansgar Knauff,GER,19,2002,12,8,759,8.4,1,1,2,1,0,0,0,0,0.12,0.12,0.24,0.12,0.24
Bundesliga,2021-22,Eintracht Frankfurt,Aymen Barkok,MAR,23,1998,5,2,160,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Bundesliga,2021-22,Eintracht Frankfurt,Christopher Lenz,GER,26,1994,15,6,664,7.4,0,1,1,0,0,0,6,0,0.0,0.14,0.14,0.0,0.14
Bundesliga,2021-22,Eintracht Frankfurt,Daichi Kamada,JPN,24,1996,32,23,2139,23.8,4,3,7,4,0,0,0,0,0.17,0.13,0.29,0.17,0.29
Bundesliga,2021-22,Eintracht Frankfurt,Danny da Costa,GER,28,1993,11,7,725,8.1,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0
Bundesliga,2021-22,Eintracht Frankfurt,Djibril Sow,SUI,24,1997,31,28,2415,26.8,2,3,5,2,0,0,5,0,0.07,0.11,0.19,0.07,0.19
Bundesliga,2021-22,Eintracht Frankfurt,Erik Durm,GER,29,1992,7,7,474,5.3,0,1,1,0,0,0,1,0,0.0,0.19,0.19,0.0,0.19
Bundesliga,2021-22,Eintracht Frankfurt,Filip Kostić,SRB,28,1992,31,28,2522,28.0,4,9,13,4,0,0,2,0,0.14,0.32,0.46,0.14,0.46
Bundesliga,2021-22,Eintracht Frankfurt,Jens Petter Hauge,NOR,21,1999,26,9,1040,11.6,2,2,4,2,0,0,4,0,0.17,0.17,0.35,0.17,0.35
Bundesliga,2021-22,Eintracht Frankfurt,Jesper Lindstrøm,DEN,21,2000,29,26,1976,22.0,5,4,9,5,0,0,0,0,0.23,0.18,0.41,0.23,0.41
Bundesliga,2021-22,Eintracht Frankfurt,Kristijan Jakić,CRO,24,1997,26,21,1879,20.9,1,0,1,1,0,0,6,0,0.05,0.0,0.05,0.05,0.05
Bundesliga,2021-22,Eintracht Frankfurt,Ragnar Ache,GER,23,1998,13,1,259,2.9,0,1,1,0,0,0,0,0,0.0,0.35,0.35,0.0,0.35
Bundesliga,2021-22,Eintracht Frankfurt,Sebastian Rode,GER,30,1990,17,10,759,8.4,1,0,1,1,0,0,1,0,0.12,0.0,0.12,0.12,0.12
Bundesliga,2021-22,Eintracht Frankfurt,Stefan Ilsanker,AUT,32,1989,12,3,266,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
Bundesliga,2021-22,Eintracht Frankfurt,Timothy Chandler,USA,31,1990,17,15,1212,13.5,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0
Bundesliga,2021-22,Freiburg,Baptiste Santamaria,FRA,26,1995,1,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Bundesliga,2021-22,Freiburg,Christian Günter,GER,28,1993,34,34,3060,34.0,2,9,11,2,0,0,2,0,0.06,0.26,0.32,0.06,0.32
Bundesliga,2021-22,Freiburg,Hugo Siquet,BEL,19,2002,1,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Bundesliga,2021-22,Freiburg,Janik Haberer,GER,27,1994,26,7,818,9.1,3,0,3,3,0,0,1,0,0.33,0.0,0.33,0.33,0.33
Bundesliga,2021-22,Freiburg,Jeong Woo-yeong,KOR,21,1999,32,23,1782,19.8,5,2,7,5,0,0,1,0,0.25,0.1,0.35,0.25,0.35
Bundesliga,2021-22,Freiburg,Jonathan Schmid,FRA,31,1990,13,6,588,6.5,0,1,1,0,0,0,0,0,0.0,0.15,0.15,0.0,0.15
Bundesliga,2021-22,Freiburg,Kevin Schade,GER,19,2001,21,7,831,9.2,4,1,5,4,0,0,2,0,0.43,0.11,0.54,0.43,0.54
Bundesliga,2021-22,Freiburg,Kiliann Sildillia,FRA,19,2002,7,1,169,1.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
Bundesliga,2021-22,Freiburg,Lucas Höler,GER,27,1994,34,30,2583,28.7,7,2,9,7,0,0,2,0,0.24,0.07,0.31,0.24,0.31
Bundesliga,2021-22,Freiburg,Lukas Kübler,GER,28,1992,29,27,2327,25.9,2,0,2,2,0,0,2,0,0.08,0.0,0.08,0.08,0.08
Bundesliga,2021-22,Freiburg,Maximilian Eggestein,GER,24,1996,31,26,2194,24.4,1,2,3,1,0,0,2,0,0.04,0.08,0.12,0.04,0.12
Bundesliga,2021-22,Freiburg,Nicolas Höfler,GER,31,1990,30,30,2600,28.9,2,4,6,2,0,0,5,0,0.07,0.14,0.21,0.07,0.21
Bundesliga,2021-22,Freiburg,Noah Weißhaupt,GER,19,2001,10,0,97,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Bundesliga,2021-22,Freiburg,Roland Sallai,HUN,24,1997,31,18,1551,17.2,4,4,8,4,0,0,1,0,0.23,0.23,0.46,0.23,0.46
Bundesliga,2021-22,Freiburg,Vincenzo Grifo,ITA,28,1993,34,33,2775,30.8,9,7,16,4,5,6,0,0,0.29,0.23,0.52,0.13,0.36
Bundesliga,2021-22,Freiburg,Yannik Keitel,GER,21,2000,12,5,504,5.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
Bundesliga,2021-22,Gladbach,Alassane Pléa,FRA,28,1993,33,24,2070,23.0,10,6,16,7,3,3,4,0,0.43,0.26,0.7,0.3,0.57
Bundesliga,2021-22,Gladbach,Breel Embolo,SUI,24,1997,29,24,2166,24.1,9,3,12,9,0,0,3,0,0.37,0.12,0.5,0.37,0.5
Bundesliga,2021-22,Gladbach,Christoph Kramer,GER,30,1991,18,7,748,8.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
Bundesliga,2021-22,Gladbach,Connor Noß,IRL,20,2001,3,0,52,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Bundesliga,2021-22,Gladbach,Denis Zakaria,SUI,24,1996,16,15,1395,15.5,2,1,3,2,0,0,4,0,0.13,0.06,0.19,0.13,0.19
Bundesliga,2021-22,Gladbach,Florian Neuhaus,GER,24,1997,29,24,2121,23.6,4,4,8,4,0,0,2,0,0.17,0.17,0.34,0.17,0.34
Bundesliga,2021-22,Gladbach,Hannes Wolf,AUT,22,1999,7,2,307,3.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0
Bundesliga,2021-22,Gladbach,Joe Scally,USA,18,2002,30,20,1909,21.2,1,2,3,1,0,0,4,0,0.05,0.09,0.14,0.05,0.14
Bundesliga,2021-22,Gladbach,Jonas Hofmann,GER,29,1992,26,24,2078,23.1,12,5,17,12,0,0,1,0,0.52,0.22,0.74,0.52,0.74
Bundesliga,2021-22,Gladbach,Keanan Bennetts,ENG,22,1999,4,0,50,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
Bundesliga,2021-22,Gladbach,Lars Stindl,GER,32,1988,26,20,1629,18.1,4,5,9,4,0,2,10,0,0.22,0.28,0.5,0.22,0.5
Bundesliga,2021-22,Gladbach,Luca Netz,GER,18,2003,24,17,1396,15.5,0,4,4,0,0,0,1,0,0.0,0.26,0.26,0.0,0.26
Bundesliga,2021-22,Gladbach,László Bénes,SVK,23,1997,13,2,246,2.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Bundesliga,2021-22,Gladbach,Manu Koné,FRA,20,2001,27,26,2183,24.3,2,0,2,2,0,0,10,0,0.08,0.0,0.08,0.08,0.08
Bundesliga,2021-22,Gladbach,Marcus Thuram,FRA,23,1997,21,9,979,10.9,3,0,3,3,0,0,2,0,0.28,0.0,0.28,0.28,0.28
Bundesliga,2021-22,Gladbach,Patrick Herrmann,GER,30,1991,23,5,754,8.4,0,4,4,0,0,0,1,0,0.0,0.48,0.48,0.0,0.48
Bundesliga,2021-22,Gladbach,Ramy Bensebaini,ALG,26,1995,23,22,2020,22.4,4,1,5,2,2,2,6,0,0.18,0.04,0.22,0.09,0.13
Bundesliga,2021-22,Gladbach,Stefan Lainer,AUT,28,1992,21,19,1471,16.3,1,2,3,1,0,0,2,0,0.06,0.12,0.18,0.06,0.18
Bundesliga,2021-22,Gladbach,Torben Müsel,GER,22,1999,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Bundesliga,2021-22,Greuther Fürth,Adrian Fein,GER,22,1999,3,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Bundesliga,2021-22,Greuther Fürth,Afimico Pululu,COD,22,1999,8,0,70,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Bundesliga,2021-22,Greuther Fürth,Branimir Hrgota,SWE,28,1993,34,33,2777,30.9,9,5,14,4,5,5,4,0,0.29,0.16,0.45,0.13,0.29
Bundesliga,2021-22,Greuther Fürth,Gian-Luca Itter,GER,22,1999,24,16,1455,16.2,0,1,1,0,0,0,3,0,0.0,0.06,0.06,0.0,0.06
Bundesliga,2021-22,Greuther Fürth,Håvard Nielsen,NOR,28,1993,26,14,1367,15.2,2,0,2,2,0,0,2,0,0.13,0.0,0.13,0.13,0.13
Bundesliga,2021-22,Greuther Fürth,Jamie Leweling,GER,20,2001,33,22,1959,21.8,5,1,6,5,0,0,3,0,0.23,0.05,0.28,0.23,0.28
Bundesliga,2021-22,Greuther Fürth,Jeremy Dudziak,TUN,25,1995,22,15,1134,12.6,2,0,2,2,0,0,1,0,0.16,0.0,0.16,0.16,0.16
Bundesliga,2021-22,Greuther Fürth,Jetro Willems,NED,27,1994,24,20,1598,17.8,1,0,1,1,0,0,5,0,0.06,0.0,0.06,0.06,0.06
Bundesliga,2021-22,Greuther Fürth,Julian Green,USA,26,1995,24,12,1054,11.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0
Bundesliga,2021-22,Greuther Fürth,Justin Hoogma,NED,23,1998,3,3,270,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
Bundesliga,2021-22,Greuther Fürth,Marco Meyerhöfer,GER,25,1995,26,25,2280,25.3,1,0,1,1,0,0,0,0,0.04,0.0,0.04,0.04,0.04
Bundesliga,2021-22,Greuther Fürth,Max Christiansen,GER,24,1996,27,22,2054,22.8,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0
Bundesliga,2021-22,Greuther Fürth,Nils Seufert,GER,24,1997,4,1,99,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Bundesliga,2021-22,Greuther Fürth,Paul Seguin,GER,26,1995,27,23,2108,23.4,0,3,3,0,0,0,9,0,0.0,0.13,0.13,0.0,0.13
Bundesliga,2021-22,Greuther Fürth,Sebastian Griesbeck,GER,30,1990,29,28,2439,27.1,1,0,1,1,0,0,7,0,0.04,0.0,0.04,0.04,0.04
Bundesliga,2021-22,Greuther Fürth,Simon Asta,GER,20,2001,13,9,783,8.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
Bundesliga,2021-22,Greuther Fürth,Timothy Tillman,USA,22,1999,29,23,2004,22.3,1,2,3,1,0,0,3,0,0.04,0.09,0.13,0.04,0.13
Bundesliga,2021-22,Greuther Fürth,Tobias Raschl,GER,21,2000,10,7,597,6.6,0,1,1,0,0,0,0,0,0.0,0.15,0.15,0.0,0.15
Bundesliga,2021-22,Hertha BSC,Anton Kade,GER,17,2004,4,0,77,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Bundesliga,2021-22,Hertha BSC,Dennis Jastrzembski,POL,21,2000,8,1,225,2.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
Bundesliga,2021-22,Hertha BSC,Deyovaisio Zeefuik,NED,23,1998,11,6,565,6.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
Bundesliga,2021-22,Hertha BSC,Dodi Lukebakio,BEL,23,1997,3,2,176,2.0,1,0,1,0,1,1,0,0,0.51,0.0,0.51,0.0,0.0
Bundesliga,2021-22,Hertha BSC,Javairô Dilrosun,NED,23,1998,2,1,138,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Bundesliga,2021-22,Hertha BSC,Jurgen Ekkelenkamp,NED,21,2000,21,6,718,8.0,3,0,3,3,0,0,1,0,0.38,0.0,0.38,0.38,0.38
Bundesliga,2021-22,Hertha BSC,Kevin-Prince Boateng,GHA,34,1987,18,8,696,7.7,0,0,0,0,0,0,8,0,0.0,0.0,0.0,0.0,0.0
Bundesliga,2021-22,Hertha BSC,Linus Gechter,GER,17,2004,13,6,716,8.0,1,0,1,1,0,0,0,0,0.13,0.0,0.13,0.13,0.13
Bundesliga,2021-22,Hertha BSC,Lucas Tousart,FRA,24,1997,30,22,1962,21.8,2,0,2,2,0,0,3,0,0.09,0.0,0.09,0.09,0.09
Bundesliga,2021-22,Hertha BSC,Lukas Klünter,GER,25,1996,5,2,194,2.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
Bundesliga,2021-22,Hertha BSC,Marco Richter,GER,23,1997,30,19,1704,18.9,5,1,6,5,0,0,6,0,0.26,0.05,0.32,0.26,0.32
Bundesliga,2021-22,Hertha BSC,Marten Winkler,GER,18,2002,1,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Bundesliga,2021-22,Hertha BSC,Marvin Plattenhardt,GER,29,1992,21,19,1637,18.2,0,3,3,0,0,0,3,0,0.0,0.16,0.16,0.0,0.16
